date,asset1,asset2,asset3,asset4,asset5,asset6,asset7,asset8,asset9,bm
4/17/15,-0.015839251,-0.016528048,-0.011884954,-0.011310133,-0.017171385,-0.009953664,-0.011388644,-0.012722832,-0.0093571,-0.011793538
4/20/15,0.010364099,0.010448828,0.007496933,0.009260685,0.010526641,0.006594359,0.008932233,0.011113715,0.005462008,0.009051008
4/21/15,-0.002851255,-0.000602101,0.003071232,-0.001465942,0.001504715,-0.003559717,-0.001084122,0.001214845,-0.001804248,-0.001046428
4/22/15,0.001734983,0.001091455,0.0021577,0.0051215,0.000492437,0.004536933,0.004892315,0.005222212,0.003721342,0.004593954
4/23/15,0.003282546,0.004796263,0.004308756,0.002454964,0.006208651,0.002274196,0.002664155,0.003024067,0.002333716,0.002830949
4/24/15,-0.001654625,-0.003145695,-0.004063056,0.002256223,-0.004534143,1.72E-05,0.001612436,0.003085114,-0.000145355,0.001238854
4/27/15,-0.007302153,-0.011696499,-0.007680033,-0.004138207,-0.015798679,,-0.004459912,-0.004327284,-0.006585835,-0.00502584
4/28/15,0.008656295,0.005375971,-0.002935877,0.002860379,0.002286008,0.006018155,0.002399885,-0.000929252,0.003338647,0.002631449
4/29/15,-0.009348628,-0.009813168,-0.005166516,-0.003673743,-0.010253964,-0.002484606,-0.003735786,-0.004896696,-0.005947671,-0.004210018
4/30/15,-0.018849607,-0.021469078,-0.009428633,-0.010080136,-0.023955648,-0.008390475,-0.010274147,-0.012023606,-0.009755126,-0.011140049
5/1/15,0.003219123,0.006577636,0.010495969,0.010924623,0.009786394,0.008817952,0.010489328,0.012048558,0.00868011,0.010187972
5/4/15,0.003112587,0.004194142,0.002310649,0.002937882,0.005220651,0.004471049,0.002942919,0.001521602,0.004692458,0.003038995
5/5/15,-0.012150315,-0.014390318,-0.012717478,-0.011745346,-0.016510533,-0.011309465,-0.011934793,-0.012517842,-0.01407639,-0.012122881
5/6/15,0.001164016,0.003292845,,-0.004081145,0.005317257,-0.003612523,-0.003644826,-0.003674763,-0.002476933,-0.003114437
5/7/15,0.003502152,0.005146997,0.004469029,0.004024832,0.006707316,0.003230489,0.004112967,0.004936954,0.004957519,0.004191865
5/8/15,0.007130789,0.007669073,0.010326134,0.01347837,0.008177334,0.012830908,0.01291288,0.012988431,0.0105995,0.012509152
5/11/15,0.000171673,0.000770852,-0.001617822,-0.004891041,0.001335847,-0.005169199,-0.004525974,,-0.002948246,-0.004120201
5/12/15,-0.001739036,-0.002158533,-0.003130829,-0.002895467,-0.002553023,-0.002519524,-0.002748614,-0.002962236,-0.002016963,-0.002702839
5/13/15,-0.001295966,-0.000497607,-0.000885471,-8.53E-05,0.000254576,9.92E-05,-4.35E-05,-0.000175209,-6.78E-05,-7.83E-05
5/14/15,0.010239161,0.010505312,0.008513534,0.010893044,0.010756336,0.008904082,0.010640902,0.012257136,0.009569072,0.010630026
5/15/15,-0.001151659,-0.000903979,0.002536553,0.000886896,-0.00067103,0.00110664,0.001070329,0.001036585,0.001999085,0.00091839
5/18/15,0.008913323,0.010963112,0.005433459,0.003105217,0.0128919,0.003729363,0.003515859,,0.005436084,0.004088798
5/19/15,-0.00142157,-0.00143211,-0.002056473,-0.000442957,-0.001441634,-2.02E-05,-0.000637961,-0.001209744,-0.000578595,-0.000699014
5/20/15,0.000233011,,-0.00149882,-0.000822634,0.003075586,-0.000343661,-0.000766169,-0.001158271,0.00013599,-0.000575872
5/21/15,-0.000783357,-0.000705966,0.002391512,0.002477582,-0.000633429,0.001534468,0.002428963,0.003260488,0.000132411,0.002186101
5/22/15,-0.005095926,-0.003579511,-0.000944944,-0.002222279,-0.002157869,-0.002728251,-0.002066653,-0.001452731,-0.00077785,-0.002183901
5/26/15,-0.01103832,-0.010736662,,-0.010264617,-0.010454659,-0.00999127,-0.010132673,-0.010264327,-0.010113117,-0.010178828
5/27/15,0.011308115,0.012701747,0.007759596,0.009328301,0.014004566,0.008077281,,0.009892914,0.00949319,0.00930337
5/28/15,-0.000188785,-0.000854902,-0.002326994,-0.001094357,-0.001475427,-0.000176091,-0.001129458,-0.002013399,-0.000808838,-0.001108928
5/29/15,-0.005509086,-0.005225225,-0.005583312,-0.629242406,-0.004961046,-0.004616516,-0.006081803,-0.007439786,-0.003867721,-0.006015204
6/1/15,0.002576497,,0.002338808,0.002161298,0.002468247,0.001034727,0.002091044,0.003073454,0.001438968,0.002124127
6/2/15,0.00310135,0.001745476,0.000243197,-0.000959075,0.000483014,-0.001013294,-0.00080529,-0.000611529,-0.001114915,-0.000606856
6/3/15,0.0080136,0.010279673,0.003905372,0.002305017,0.012395873,0.002050659,0.002510712,0.002936922,0.00015173,0.00311514
6/4/15,-0.010099078,-0.010467003,-0.008369618,-0.008604728,-0.010809042,-0.008461695,-0.008524722,-0.008581948,-0.008120879,-0.008677161
6/5/15,0.004658271,0.007781147,0.002664637,-0.001394905,0.010687238,-4.10E-06,-0.000788757,-0.001517039,-0.000107327,-0.000118382
6/8/15,-0.005336965,-0.005755547,-0.007838584,-0.006306537,-0.006142774,-0.005461427,-0.006546128,-0.00755377,-0.006182626,-0.006483615
6/9/15,-0.001307024,-0.003181546,-0.000973487,0.000445144,-0.00491696,0.001239385,0.000216866,-0.000735701,-0.001264696,-5.13E-05
6/10/15,0.014480967,0.013911492,0.009682125,0.012109826,,0.011814804,0.011815354,0.011816701,0.010938972,0.011980112
6/11/15,0.001544069,0.001783704,0.003044436,0.002028434,0.002006534,0.002680559,0.002428537,0.002193635,0.003949487,0.002377312
6/12/15,-0.003084264,-0.003009864,-0.004805466,-0.006935055,-0.002941771,-0.00682361,-0.006630977,-0.006451186,-0.005821255,-0.00634531
6/15/15,-0.003865702,-0.003103621,-0.00529306,-0.004601401,-0.002396524,-0.004460912,-0.004689355,-0.004902582,-0.004349962,-0.004564653
6/16/15,0.007479455,0.006759408,0.004893944,,0.006093175,0.00582172,0.005599751,0.005391115,0.004896324,0.005691503
6/17/15,-0.003543463,-0.00090757,0.002831387,0.00200272,0.00153343,0.001248109,0.001958864,0.002624173,0.001916687,0.001731774
6/18/15,0.010958601,0.01292696,0.010641949,0.010029646,0.014739886,0.008733215,0.00991491,0.01101882,,0.010153094
6/19/15,,-1.15E-05,-0.002227511,-0.005301637,-0.0001085,-0.005800313,-0.004902264,-0.004065962,-0.003691885,-0.004515312
6/22/15,0.004165526,0.006034485,0.005075758,0.006093872,0.007748805,0.004902738,0.005852914,0.006736174,0.002903702,0.005867582
6/23/15,0.004288586,0.00269012,0.000113615,0.000718579,0.001221006,0.000973821,0.000801938,0.000643639,-0.000756692,0.00095189
6/24/15,-0.007132781,-0.009093432,-0.009981097,-0.007323228,-0.010902997,-0.007773284,-0.007734954,-0.007699693,-0.007691223,-0.007843184
6/25/15,-0.001450813,-0.000458532,-0.001459244,-0.002931919,0.00046111,-0.003581293,-0.002908878,-0.002285256,-0.003101317,-0.002714224
6/26/15,0.000170085,-0.002253308,-0.002097416,-0.00021353,-0.004492478,0.00137092,-0.00022498,-0.001703732,0.001912621,-0.00038642
6/29/15,-0.024263671,-0.02576587,-0.023520879,-0.020768306,-0.027247384,-0.019904216,,-0.021880681,-0.020340166,-0.021303724
6/30/15,0.000529839,0.005833416,0.005488774,0.002719748,0.011080186,0.001730222,0.003054577,0.004357127,0.000911401,0.003282981
7/1/15,0.002546225,0.001997592,0.005445174,0.007183196,0.001461007,0.005415493,0.006770437,0.008099905,0.005088702,0.006376246
7/2/15,-0.005559546,-0.00646083,-0.001818039,-0.000312235,-0.007345906,-3.89E-05,-0.000348696,-0.000651764,0.001051301,-0.000850079
7/6/15,-0.204831544,-0.001024971,-0.002676085,-0.003828675,-1.81E-05,-0.005474253,-0.003690034,-0.00194145,-0.005561955,-0.003472754
7/7/15,0.000581713,0.000892068,0.005978304,0.006090376,0.001197643,0.00609851,0.005961323,0.005829188,0.008187635,0.005546109
7/8/15,-0.012615046,-0.015253754,-0.018221113,-0.016358235,-0.017841324,-0.016253439,-0.016538803,-0.016818292,-0.016279399,-0.016433614
7/9/15,0.001541083,0.004230959,0.003568014,0.002267885,0.006890076,0.00250789,0.002330258,0.002156299,0.000837445,0.002484718
7/10/15,0.011945743,0.014476917,0.012971749,0.012338459,0.016966349,0.009847966,0.012171058,0.014444831,0.008084041,0.012359429
7/13/15,0.007537406,0.010709979,0.01107539,0.011155057,0.013813208,0.009237883,0.010931801,0.012581933,0.007688001,0.010913383
7/14/15,0.005364947,0.006339852,0.003457037,0.004462206,0.00728735,0.004590651,0.004647705,0.004703702,0.004052904,0.004786639
7/15/15,-0.006699744,-0.006852166,-0.003407229,-0.000719902,-0.00699983,-0.001855227,-0.001320402,-0.00080073,-0.005376999,-0.001773927
7/16/15,0.003686949,0.006574863,0.005264768,0.008037431,0.009381525,0.006263694,0.007628847,0.008952712,0.005087556,0.007542397
7/17/15,-0.007366844,-0.004507816,-0.002645745,0.001111436,-0.001743785,-0.00445344,0.000533086,0.005356279,-0.00792644,0.000122315
7/20/15,-0.007051011,-0.005409244,0.001453777,0.000795179,-0.003831232,-0.002850632,0.000589973,0.003885443,-0.004357572,0.00010288
7/21/15,-0.003640305,-0.004477159,-0.00507816,-0.004226586,-0.005278321,-0.004078692,,-0.004920393,-0.00414939,-0.004507304
7/22/15,0.001293202,0.003063995,0.002112033,-0.002281592,0.004759798,-8.66E-05,-0.002001689,-0.003825814,0.000593658,-0.001593227
7/23/15,-0.012874679,-0.010610398,-0.003289632,-0.005610987,-0.008450053,-0.005218473,-0.00546085,-0.005692592,-0.005886772,-0.005878335
7/24/15,-0.013574158,-0.015243986,-0.009935546,-0.010699447,,-0.010847446,-0.010370792,-0.00991465,-0.008004594,-0.010762982
7/27/15,-0.006677959,-0.0092606,-0.00959551,-0.005771204,-0.011722361,-0.005462662,-0.006432337,-0.007359176,-0.00643773,-0.006659795
7/28/15,0.006570696,0.008233157,0.011965186,0.012393121,0.009826135,0.012155349,0.012423396,0.012679977,0.010632599,0.012087406
7/29/15,0.00675157,0.004136781,0.007123056,0.00744187,0.00164074,0.009628317,0.007690421,0.005834046,0.010721586,0.007407141
7/30/15,0.000659597,0.002071428,0.000516408,0.000110138,0.00342631,6.85E-05,0.000453004,0.000822881,0.001072011,0.000581989
7/31/15,0.002207266,0.005374715,0.002413891,-0.002263973,0.008402586,-0.004273437,-0.001794389,0.00058744,3.51E-05,-0.001223411
8/3/15,-0.005473126,-0.005522578,-0.003757729,-0.002754248,-0.005569775,-0.004076402,-0.002883784,-0.001743398,-0.004367322,-0.003095446
8/4/15,-0.004044127,-0.002359942,0.000509656,-0.002221324,-0.000768323,-0.002681592,-0.001960405,-0.001272152,-0.002726631,-0.001992692
8/5/15,-0.000170797,0.002438505,0.005462882,0.003495475,0.004896083,0.002511161,0.003430801,0.004306765,0.001709562,0.003351426
8/6/15,-0.004828148,-0.012830736,-0.014825693,-0.007473027,-0.020331098,-0.002870078,-0.007913175,-0.012706219,,-0.008306133
8/7/15,-0.007481852,-0.007344789,-0.000670114,-0.002838702,-0.007213679,-0.003438989,-0.002680776,-0.001953025,-0.001178357,-0.003051296
8/10/15,0.014743035,0.01311216,0.01239296,0.012831302,0.011563278,0.014582841,0.012862652,0.011213213,0.015495607,0.012882084
8/11/15,-0.006760167,-0.009426248,,-0.009373333,-0.011966833,-0.008870332,-0.009270598,-0.009655702,-0.0072678,-0.009282576
8/12/15,-0.002560083,-0.001604876,-0.000857312,0.001180488,-0.000689636,0.001470252,0.000934942,0.000418489,0.002600519,0.000733309
8/13/15,-0.003142111,-0.003372958,0.00129363,-0.00112221,-0.003593691,-0.002176369,-0.000989651,0.000155404,-0.00325198,-0.001177148
8/14/15,0.009371469,,0.004420215,0.003916615,0.004019038,0.004622999,,0.003377922,0.005607649,0.004196649
8/17/15,0.005994478,0.010259522,0.008850549,0.005399468,0.014357239,0.003887708,0.005897462,0.007831948,0.005540748,0.006242394
8/18/15,-0.006325895,-0.00829645,-0.003710841,-0.00243646,-0.010174867,-0.00293588,-0.002679929,-0.002435305,-0.002205875,-0.003126322
8/19/15,-0.009864111,-0.009745014,-0.006506974,-0.008191074,-0.009629973,-0.010707664,-0.008380301,-0.006149545,,-0.00848729
8/20/15,-0.019055959,-0.025282996,-0.024780986,-0.021095253,-0.031235565,-0.019840678,-0.021749322,-0.023569974,-0.018998981,-0.022027754
8/21/15,-0.011631482,-0.013395781,-0.028425554,-0.031694542,-0.015103449,-0.028022738,-0.03075949,-0.033379646,-0.023466615,-0.029396651
8/24/15,-0.038576337,-0.038970684,-0.036568537,-0.039385561,-0.039355394,-0.0417608,-0.039485765,-0.037295673,-0.042258984,-0.039443795
8/25/15,-0.011649971,-0.006823054,-0.007801002,-0.013511167,-0.002103191,-0.017021874,-0.012846124,-0.0088472,-0.016540143,-0.012367148
8/26/15,0.023596146,0.025515407,0.031583109,0.039114738,0.027375014,0.034623938,0.037470818,0.040178971,0.027614795,0.036513099
8/27/15,0.018686282,0.019025399,0.022159149,0.024403385,0.019352107,0.027163672,0.024666938,0.022306151,0.029045016,0.024219453
8/28/15,0.007979153,0.008205652,,0.000731985,0.008424694,0.002009261,0.001476496,0.000968768,0.004662652,0.002007146
8/31/15,0.002735942,-0.00293779,-0.010135912,-0.008276217,-0.008405483,-0.005012204,-0.008302819,-0.011435677,-0.005272559,-0.007876849
9/1/15,-0.028101759,-0.027053761,-0.026788136,-0.029529468,-0.026032469,-0.030626374,-0.029140235,-0.027715173,-0.028591325,-0.028973202
9/2/15,0.012324936,0.016015005,0.01891615,0.018465089,0.019604662,0.014491252,0.01816367,0.021676717,0.01164076,0.01799162
9/3/15,0.002614146,-0.000730391,0.003415729,0.001218821,-0.003959304,0.003739451,0.001549877,-0.000531125,0.004928222,0.001367854
9/4/15,-0.010191683,-0.007827373,-0.011186132,-0.015251224,-0.005530115,-0.016887536,-0.014771356,-0.012751516,-0.015494874,-0.014217271
9/8/15,0.019181808,0.022584266,0.02607231,0.025203159,0.025874799,0.024161224,0.024916262,0.025633583,0.022387019,0.024728976
9/9/15,-0.009996125,-0.011570524,-0.012599517,-0.013813393,-0.013082249,-0.014235919,-0.013537841,-0.012875312,-0.013115325,-0.013380195
9/10/15,0.002810568,0.004235262,0.003428443,0.005362094,0.005607949,0.003763441,0.004957447,0.006089859,0.002453414,0.004899247
9/11/15,0.002577371,0.004341189,0.005129131,0.004798491,0.006036039,0.002492687,0.004800612,0.006983105,0.003377425,0.004764431
9/14/15,-0.003389548,-0.003611218,-0.004882322,-0.402630409,-0.003822203,-0.004004471,-0.003995417,-0.003987664,-0.002939824,-0.003965369
9/15/15,0.010985463,0.010876015,0.01056981,0.012844219,0.010770054,0.013159701,0.012554663,0.011985158,0.011279698,0.012419904
9/16/15,0.010182532,0.007960712,0.007774325,0.008744436,0.005832485,0.010568983,0.008808473,0.007149703,0.012375431,0.008740849
9/17/15,-0.000108591,0.004702551,0.000445668,-0.002395067,0.009332317,-0.004474432,-0.001916154,0.000503775,-0.000959988,-0.001385061
9/18/15,-0.016192472,-0.014663771,-0.014525297,-0.01615415,-0.01320534,-0.018835362,-0.015880506,-0.013101428,-0.016208384,-0.015783171
9/21/15,0.004959712,-0.001938657,0.001393462,0.004575445,-0.008503418,0.00510286,0.004069122,0.003103474,0.003321349,0.003585036
9/22/15,-0.013675845,-0.015527253,-0.015226006,-0.012293333,,-0.012320691,-0.012593807,-0.012850872,-0.01547992,-0.012829969
9/23/15,-0.002661948,-0.002530934,-0.002767099,-0.001996843,-0.002404909,-0.00276305,-0.002304714,-0.001874652,-0.003696919,-0.002322555
9/24/15,0.001649153,-0.002158107,-0.007690137,-0.003363406,-0.005841904,-0.002463554,-0.003809795,-0.005071067,-0.00163118,-0.003677769
9/25/15,-0.004934603,-0.012951344,-0.002626207,-0.000462219,-0.020767018,0.002943765,-0.001011897,-0.004728408,0.00120073,-0.001968811
9/28/15,-0.019550038,-0.02813192,-0.03184183,-0.025378095,-0.036631777,-0.023703782,-0.02625899,-0.028675594,-0.025879263,-0.026406841
9/29/15,-0.002965653,-0.006011566,-0.002964097,0.001291942,-0.009081019,0.003337545,0.000751024,-0.001709498,0.001380045,0.000216679
9/30/15,0.01065301,0.015522475,0.018649252,0.019137172,0.020459728,0.017921926,0.018868036,0.019771364,0.017562632,0.018604076
10/1/15,-0.003106727,-0.002739338,0.001869567,0.002044721,-0.002371841,0.00018165,0.001869913,0.003481347,-0.001389615,0.001507931
10/2/15,0.010211681,0.015120461,0.015264955,0.014415215,0.020041116,0.014949769,0.014794813,0.01464739,0.015934202,0.014820285
10/5/15,0.028433895,0.024732203,0.015457057,0.018343694,0.021056439,0.021488184,0.018243394,0.015157908,0.021627875,0.018749562
10/6/15,3.78E-06,-0.006952658,-0.010547902,-0.003593453,-0.013908689,0.000295174,-0.00393158,-0.007976398,0.000439778,-0.004168677
10/7/15,0.015867125,0.016734001,0.010879828,0.00842673,0.017614,0.009851686,0.008779967,0.007747049,0.010184762,0.00940305
10/8/15,0.014078595,0.009253276,0.007950696,0.008822199,0.004359429,0.01076313,0.008732049,0.006767129,0.013186793,0.008772995
10/9/15,-0.001942434,0.001826759,0.003651957,0.000758118,0.005701439,-0.002833486,0.000921281,0.004565373,-0.002657764,0.000992326
10/12/15,0.00018325,-0.000816176,0.000422628,0.001272353,-0.001834698,-0.000545424,0.000816882,0.002129984,-0.001793963,0.000687967
10/13/15,-0.010782041,-0.014135949,-0.010411922,,-0.017565253,-0.006908454,-0.007031198,-0.007149563,-0.007794922,-0.007590163
10/14/15,-0.009679452,-0.009402596,-0.005381545,-0.004658735,-0.009117961,-0.003995704,-0.004774662,-0.005523123,-0.003628161,-0.00513669
10/15/15,0.018623882,0.022698482,0.013454644,0.014906591,0.026893517,0.015085339,0.014862498,0.014647584,0.012176882,0.015472681
10/16/15,-0.001789516,-0.00039052,0.002307967,0.004569314,0.001038206,0.004048132,0.004096834,0.004144626,0.00080072,0.003745145
10/19/15,0.000132332,0.001720116,0.001743059,0.000285439,0.0033385,-0.002803141,,0.00333821,-0.00191483,0.000435166
10/20/15,0.00569095,,-0.001369657,-0.001395083,-0.007549491,0.000625908,-0.001382292,-0.003303199,0.003432931,-0.001342886
10/21/15,-0.015361041,-0.015695134,-0.008629381,-0.005696611,-0.016039123,,-0.006419865,-0.006047227,-0.010363375,-0.007145903
10/22/15,0.010678177,0.008385304,0.013199952,0.016652874,0.006026722,0.015194567,0.015557554,0.015904876,0.010279535,0.015001392
10/23/15,0.004751715,0.010013147,0.004012626,0.011035234,0.015450128,0.007474239,0.010388512,0.013184573,0.00234458,0.010359424
10/26/15,-0.006006161,-0.005601814,0.000644626,-0.001905428,-0.005187333,-0.005464481,-0.001788575,0.001716668,-0.00480449,-0.002081924
10/27/15,-0.015781454,-0.012232086,-0.003448121,-0.002552337,-0.008615083,-0.004960047,-0.002995264,-0.001136101,-0.008005558,-0.003705297
10/28/15,0.026740523,0.0292561,0.012195918,0.011936184,0.031801596,0.014920266,0.01262379,0.010458056,0.015745089,0.013890347
10/29/15,-0.008131172,-0.011051435,-0.002475701,-0.000336644,-0.013991352,-0.002428068,-0.000894483,0.000558595,-0.002363348,-0.00167947
10/30/15,-0.006627467,-0.003221067,0.001012932,-0.004809719,0.00022897,-0.004468598,-0.004191513,-0.003931156,-0.001280956,-0.004117274
11/2/15,0.017569372,0.02086467,0.011625075,0.011874472,0.024169718,0.014202396,0.012220785,0.010352081,0.014024653,0.012883128
11/3/15,0.005173866,0.00467581,0.000478314,0.002744237,0.004179917,0.003986134,0.002489359,0.001071807,0.001311819,0.002658009
11/4/15,-0.00229006,-0.000935985,-0.003229947,-0.003189878,0.000415112,-0.003642697,-0.002974312,-0.002338931,-0.002426536,-0.002816324
11/5/15,0.002873331,0.000319453,-0.000725672,-0.00092708,-0.002222375,-0.002349939,-0.001072618,0.00013729,-0.000806641,-0.000964372
11/6/15,0.005714206,0.007733118,0.000787522,-0.000232624,0.009751458,8.51E-05,-0.000334961,-0.000731415,-0.00606028,0.000291415
11/9/15,-0.013715929,-0.012742082,-0.009740456,-0.009616516,-0.011772271,-0.009547075,-0.009521157,-0.009496485,-0.010204961,-0.009772673
11/10/15,0.004262819,0.002839693,0.002991542,0.001771068,0.001427576,0.003095665,0.001854942,0.00068074,0.003518727,0.001931658
11/11/15,-0.007056809,-0.008104786,-0.005407216,-0.003226613,-0.009147451,-0.004496065,-0.003618679,-0.002786703,-0.005472668,-0.003969286
11/12/15,-0.019988514,-0.019557419,-0.014869185,-0.01381179,-0.019127095,-0.016162434,-0.014127795,-0.012201759,-0.016570748,-0.014549759
11/13/15,-0.006720428,-0.007096256,-0.013502446,-0.011194744,-0.007472594,-0.007515187,-0.010688899,-0.013681063,-0.006712713,-0.010410941
11/16/15,0.011601054,0.008346941,0.010167663,0.015078521,0.005099612,0.016177411,0.014569031,0.013043242,0.015572624,0.014086154
11/17/15,-0.005834368,-0.002440815,-0.000455118,-0.001128391,0.000967945,-0.003245014,-0.001194066,0.000756739,-0.004070026,-0.001290751
11/18/15,0.014984253,0.016168136,0.015547112,0.016244175,1.734913343,0.014732411,0.016233267,0.017654982,0.015895818,0.016228825
11/19/15,-0.001912597,-0.00423991,-0.000436654,-0.001080731,-0.006556282,-0.001500351,-0.001143077,-0.000804265,-0.000844248,-0.001382113
11/20/15,0.005512838,0.007255046,0.004593191,0.00396439,0.008996448,0.00127532,0.003752973,0.006090714,0.001838427,0.004022355
11/23/15,,0.004448798,0.001705366,-0.001193088,0.005022496,-0.001536001,-0.000862783,-0.000228883,0.001394476,-0.000452943
11/24/15,0.007629326,0.720142725,0.00170572,0.001251028,0.006775731,0.003582781,0.001605309,-0.000250988,0.004033688,0.002038186
11/25/15,0.00497545,0.007875702,0.004915219,-2.57E-05,1.076517829,-0.001092392,0.00037078,0.001748957,-7.41E-05,0.000955464
11/27/15,0.002970653,0.003776774,0.002116491,0.000813327,0.004576407,0.000737457,0.000964476,0.001177567,0.000685671,0.001185513
11/30/15,-0.000782593,-0.003501887,-0.005527507,-0.004588873,-0.006189975,-0.002373566,-0.004673323,-0.006831912,-0.001493868,-0.00458145
12/1/15,0.00510298,0.005063467,0.008090601,0.010762741,0.005024026,0.010748527,0.010453064,0.010175469,0.00977181,0.01002898
12/2/15,-0.014325098,-0.010258072,-0.008944452,-0.010765346,,-0.013311093,-0.010696935,-0.008230418,-0.015176511,-0.010662854
12/3/15,-0.014725563,-0.017705476,-0.015619161,-0.014331415,-0.020641569,-0.014028878,-0.014457625,-0.014861699,-0.012898836,-0.014712236
12/4/15,0.839638775,0.010993754,0.017216238,0.020531836,0.013568686,0.017261559,0.019430299,0.021469013,0.01348774,0.01877181
12/7/15,-0.016280182,,-0.005695089,-0.006913664,-0.015932853,-0.009663091,-0.00755734,-0.005588912,-0.012724219,-0.008220472
12/8/15,-0.008484428,-0.412933139,-0.004381576,-0.006402273,0.000159217,-0.010488608,-0.006334679,-0.002463559,-0.007495055,-0.006164765
12/9/15,-0.008537309,-0.011603855,-0.010239478,-0.007676178,-0.014596522,-0.004126621,-0.007881619,-0.011352768,-0.007169727,-0.008168279
12/10/15,0.001051109,0.002794379,0.002964416,0.002361463,0.00450536,0.001747809,0.002523797,0.003245697,0.000819486,0.002544391
12/11/15,-0.019760924,-0.021917647,-0.018796829,-0.019264636,-0.024020095,-0.018535056,-0.01925585,-0.019924686,-0.0176137,-0.019459043
12/14/15,-0.006386126,-0.006845217,-0.000163956,0.004822976,-0.007294515,0.001698817,0.003652584,0.005469431,-0.003980107,0.002850478
12/15/15,0.015020593,0.014122715,0.009267212,0.010626863,0.013242479,0.015612585,0.010817122,0.006371825,0.013508161,0.011067381
12/16/15,0.013927201,0.01549813,0.015289555,0.014606953,0.017040055,0.012984104,0.014569215,1.605276163,0.012446977,0.014639696
12/17/15,-0.011110422,-0.011797016,-0.015387814,-0.014887223,-0.012468451,-0.015289518,-0.01473362,-0.014214374,-1.469802648,-0.01451044
12/18/15,-0.012755927,-0.012580371,-0.013116447,-0.017796019,,-0.017194927,-0.017067724,-0.01694957,-0.014138071,-0.016726938
12/21/15,0.004899743,0.00601435,0.007103482,0.007895804,0.007103467,0.007197469,0.007533576,0.007845699,0.005507023,0.007417188
12/22/15,0.011796946,0.008875625,0.008479591,0.008922071,0.00602822,0.009921899,0.008819332,0.007793266,0.010104381,0.008823955
12/23/15,0.014729714,0.013425997,0.010466379,0.0124959,0.01214844,0.016461307,0.012737094,0.009266951,0.019427412,0.012790149
12/24/15,0.001652075,0.001694047,-0.000611784,-0.001596488,0.00173588,-0.001743498,-0.001388024,-0.001055728,-0.000279713,-0.001152757
12/28/15,-0.005473446,-0.005616492,-0.000764727,-0.002172722,-0.005758822,-0.004582226,-0.00232258,-0.000204139,-0.004350569,-0.002575255
12/29/15,0.009982074,0.011290052,0.0086583,0.010824831,0.012575725,0.009749012,0.010486997,0.011175697,0.009238739,0.010548152
12/30/15,-0.009565066,-0.009298446,-0.757574696,-0.00711611,-0.009037329,-0.007308095,-0.007138704,-0.0069811,-0.007455706,-0.007303936
12/31/15,-0.01189785,-0.011956026,-0.007918394,-0.009409264,-0.012012322,-0.007376405,-0.008968971,-0.010452069,-0.0064239,-0.009197468
1/4/16,-0.02075778,-0.023976797,-0.015498627,-0.015074838,-0.027127009,-0.01262869,-0.014842264,-0.016910224,-0.009884971,-0.015539013
1/5/16,0.003388032,0.001665964,0.001630125,0.00201382,,0.0026446,0.001778446,0.000967834,0.002836352,0.001770769
1/6/16,-0.011040499,-0.014427526,-0.015680423,-0.012761264,-0.017773667,-0.015757134,-0.013139169,-0.01068156,-0.017164166,-0.01323693
1/7/16,-0.026663314,-0.027217133,-0.023460462,-0.023674344,-0.027768139,-0.022879768,-0.024042204,-0.025128241,-0.022052311,-0.02428159
1/8/16,-1.635650353,-0.017250133,-0.012327935,-0.010832698,-0.01813978,-0.012297906,-0.010908163,-0.009606916,-0.012053751,-0.011386009
1/11/16,-0.040316517,-0.004105822,-0.004503589,0.000850967,-0.007801241,-0.000308121,8.29E-05,,-0.003314614,-0.00023102
1/12/16,-0.003122066,0.002689631,0.007971544,0.007805011,0.008533077,0.004764091,0.007181773,0.00943626,0.000100527,0.006846983
1/13/16,-0.028671068,-0.032886317,-0.030680295,-0.024852084,-0.037074815,-0.020986768,-0.025376496,-0.029453515,-0.021925773,-0.025933929
1/14/16,0.01226411,0.01533982,0.010200083,0.016712281,0.018422051,0.016250427,0.015951278,0.015671468,0.011101465,0.015906031
1/15/16,-0.017429476,-0.017441916,-0.017299646,-0.021557106,-0.01745387,-0.022276831,-0.021249223,-0.020287319,-0.017573389,-0.020968328
1/19/16,-0.010114252,-0.012744986,-0.004444225,0.000537159,-0.015367735,-0.002555513,-0.059172426,0.001242188,-0.005952027,-0.001490072
1/20/16,-0.00074434,0.004530739,-0.004121851,-0.011546983,0.009817284,-0.016732665,-0.011164835,-0.005985189,-0.014446826,-0.010018264
1/21/16,-0.000395284,-0.001952889,0.002387935,0.005227387,,0.005886826,0.004785537,0.003772505,0.006313836,0.004286985
1/22/16,0.022117799,0.023383068,0.021941494,0.020286226,0.024639433,0.019494951,,0.022274162,0.022815564,0.021120088
1/25/16,-0.024460077,-0.022775065,-0.01573104,-0.015632268,-0.021092351,-0.019371508,-0.016134458,-0.013156752,-0.020873268,-0.016623491
1/26/16,0.025989571,0.02065666,1.533497,0.014147009,0.015351819,0.019585296,0.014875869,0.010573981,0.022032221,0.015298619
1/27/16,-0.009256202,,-0.013722429,-0.010800464,-0.020585011,-0.004979305,-0.011070314,-0.016684262,-0.557601262,-0.011351731
1/28/16,0.007405048,0.000565907,-0.005772584,0.005618089,-0.006405227,0.003796887,0.0044072,0.004976545,0.002932713,0.004125845
